"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","2685.2","2685.15112","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","2987.5","2987.45801","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","3095.6","3095.60425","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","3264.3","3264.33325","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","3425.7","3425.68286","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","3723.1","3723.12500","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","3979.7","3979.69775","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","4316.8","4316.76904","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","4465.5","4465.50244","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","4585.0","4585.03369","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","4779.4","4779.41992","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","4989.3","4989.33057","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2013","2013","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","5219.3","5219.26367","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2014","2014","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","5213.5","5213.53467","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2015","2015","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","5205.2","5205.19873","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2016","2016","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","5304.1","5304.12842","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2017","2017","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","5513.1","5513.10010","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","1607.1","1607.13501","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2001","2001","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","1693.3","1693.32581","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2002","2002","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","1834.5","1834.47083","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2003","2003","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","1853.1","1853.05151","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2004","2004","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","1985.0","1985.01404","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2123.6","2123.63501","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2006","2006","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2395.6","2395.60742","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2439.9","2439.89648","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2709.6","2709.59399","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2009","2009","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2940.1","2940.12402","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","2983.4","2983.40210","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3088.9","3088.91675","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3141.4","3141.43579","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3335.7","3335.73804","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3467.7","3467.66113","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3481.5","3481.53272","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3660.6","3660.60254","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","WB_HI","High-income","","NZL","New Zealand","","3767.5","3767.51343","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","143.0","142.99965","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","154.6","154.61417","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2002","2002","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","161.6","161.56456","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2003","2003","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","155.9","155.94052","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2004","2004","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","187.7","187.65515","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2005","2005","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","203.3","203.34258","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2006","2006","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","214.4","214.37157","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2007","2007","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","260.8","260.79468","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2008","2008","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","275.6","275.55078","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2009","2009","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","283.9","283.86682","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2010","2010","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","278.2","278.18698","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2011","2011","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","314.2","314.16455","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","347.1","347.10590","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2013","2013","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","360.4","360.38791","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2014","2014","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","405.0","404.98035","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2015","2015","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","423.6","423.59174","","","","",""
"GHED_CHE_pc_PPP_SHA2011","Current health expenditure (CHE) per capita in PPP int$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4952","PUBLISHED","Published","","2016","2016","","AMR","Americas","","WB_LMI","Lower-middle-income","","NIC","Nicaragua","","487.0","486.95639","","","","",""
